车名,里程数,年份,城市,售价,原价,变速箱,排放标准,排量/续航,发布时间,年检到期,保险到期,过户次数,马力,气缸类型,车辆级别,燃油标号,驱动方式,品牌
库里南 2018款 五座版,1.4,2021-09,广州,630.00,662.14,自动,国VI,6.7L,2023-10-21,2025-9,2024-9,1,571,V12,大型SUV,95,前置四驱,劳斯莱斯
迈凯伦720S 2019款 4.0T Spider,1.6,2020-06,厦门,279.00,411.18,自动,国VI,4L,2023-11-21,2024-06,2024-06,2,720,V8,跑车,95,中置后驱,迈凯伦
保时捷911 2016款 Carrera 3.0T,3,2018-04,厦门,75.80,129.93,自动,欧V,3L,2023-11-27,2024-04,2024-04,0,370,H6,跑车,95,后置后驱,保时捷
雅阁 2013款 2.0L SE,8,2013-02,厦门,5.88,22.01,自动,国IV(国V),2L,2023-11-30,2024-02,2024-02,0,156,L4,中型车,92,前置前驱,本田
Cayenne 2018款 Cayenne 3.0T,10.8,2018-06,厦门,54.80,97.15,自动,欧V,3L,2023-10-26,2024-06,2024-06,1,340,V6,中大型SUV,95,前置四驱,保时捷
凯锐浩克 2021款 2.0L畅运标准6座高顶1TZS,3.9,2021-04,厦门,6.36,9.52,手动,国VI,2L,2023-09-20,2025-04,2024-04,0,136,L4,轻客,92,前置后驱,金龙
思域 2016款 220TURBO CVT尊贵版,3.5,2019-05,厦门,9.68,16.92,自动,国V,1.5L,2023-11-16,2025-05,2024-05,0,177,L4,紧凑型车,92,前置前驱,本田
雷克萨斯ES 2020款 200 卓越版,9,2020-11,厦门,19.50,31.48,自动,国VI,2L,2023-11-13,2024-11,2023-11,1,173,L4,中大型车,92,前置前驱,雷克萨斯
雅阁 2018款 230TURBO 舒适版 国V,6.8,2018-12,厦门,10.68,19.52,自动,国V,1.5L,2023-11-29,2024-12,2023-12,0,177,L4,中型车,92,前置前驱,本田
宝马M4 2017款 M4双门轿跑车,5.8,2018-05,厦门,46.80,98.43,自动,欧VI,3L,2023-12-03,2024-05,2024-05,0,431,L6,中型车,95,前置后驱,宝马
日产GT-R 2015款 3.8T 动感酷黑内饰版,6.5,2015-05,厦门,79.80,171.50,自动,国V,3.8L,2023-11-30,2024-05,2024-05,1,540,V6,跑车,95,前置四驱,日产
揽胜运动版 2018款 3.0 SC V6 锋尚创世版 DYNAMIC,10,2018-05,厦门,58.50,126.78,自动,欧V,3L,2023-12-05,2024-05,2024-05,0,381,V6,中大型SUV,95,前置四驱,路虎
北京现代ix35 2021款 2.0L 自动两驱GLS领先版,2.4,2021-09,厦门,9.78,15.17,自动,国VI,2L,2023-12-06,2025-09,2024-09,0,160,L4,紧凑型SUV,92,前置前驱,现代
炮 2019款 2.0T自动汽油两驱舒适版GW4C20B,3,2020-06,厦门,8.98,13.76,自动,国VI,2L,2023-09-19,2024-06,2024-06,0,190,L4,皮卡,92,前置后驱,长城
宝马7系 2016款 730Li 豪华型,17,2017-01,厦门,30.88,111.59,自动,欧VI,2L,2023-12-02,2024-01,2024-01,0,258,L4,大型车,95,前置后驱,宝马
汉兰达 2011款 2.7L 两驱7座精英版,8,2011-01,厦门,7.58,28.53,自动,国IV(国V),2.7L,2023-11-24,2024-01,2024-01,2,188,L4,中型SUV,92,前置前驱,丰田
揽胜 2016款 3.0 SC V6 Vogue 加长版,10,2016-05,厦门,69.80,176.71,自动,欧V,3L,2023-10-14,2024-05,2024-05,1,381,V6,中大型SUV,95,前置四驱,路虎
揽胜 2019款 3.0 SC V6 尊崇创世加长版,8.5,2020-06,厦门,126.80,209.82,自动,欧V,3L,2023-09-17,2024-06,2024-06,0,381,V6,中大型SUV,95,前置四驱,路虎
阳光 2014款 1.5XE 手动舒适版,9,2013-01,厦门,1.78,8.66,手动,国IV(国V),1.5L,2023-12-05,2024-01,2024-01,1,112,L4,紧凑型车,92,前置前驱,日产
揽胜 2007款 V8 4.4,24,2006-09,厦门,9.99,180.73,自动,欧IV,4.4L,2023-11-26,2024-03,2024-09,0,305,V8,中大型SUV,95,前置四驱,路虎
博瑞 2016款 1.8T 尊雅型,9,2016-08,厦门,4.78,15.93,自动,国V,1.8L,2023-09-20,2023-08,2023-08,0,163,L4,中型车,92,前置前驱,吉利汽车
凌派 2022款 180Turbo CVT豪华版,3,2022-01,厦门,7.98,13.00,自动,国VI,1L,2023-11-28,2024-1,2024-1,0,122,L3,紧凑型车,92,前置前驱,本田
宝马3系 2022款 改款 325Li M运动套装,1.7,2022-03,厦门,27.50,37.66,自动,国VI,2L,2023-12-02,2024-03,2024-03,0,184,L4,中型车,95,前置后驱,宝马
宝马5系 2021款 530Li 尊享型 M运动套装,3.9,2021-03,厦门,38.98,55.02,自动,国VI,2L,2023-12-08,2024-3,2024-3,0,252,L4,中大型车,95,前置后驱,宝马
宝马5系 2017款 525Li 豪华设计套装,13.4,2016-08,厦门,17.98,54.23,自动,国IV(国V),2L,2023-11-19,2024-08,2024-08,1,218,L4,中大型车,95,前置后驱,宝马
宝马X6 2009款 xDrive35i,17.9,2010-07,厦门,9.58,106.70,自动,欧IV,3L,2023-11-16,2024-07,2024-07,1,306,L6,中大型SUV,95,前置四驱,宝马
宝马3系 2017款 320Li M运动型,10.6,2017-08,厦门,13.98,38.41,自动,国V,2L,2023-12-07,2024-08,2024-08,0,184,L4,中型车,95,前置后驱,宝马
魏牌 VV7 2017款 2.0T 旗舰型,8,2019-01,厦门,9.80,20.49,自动,国V,2L,2023-11-16,2025-01,2024-01,0,234,L4,中型SUV,92,前置前驱,魏牌
高尔夫(进口) 2011款 1.4TSI 舒适旅行版,10,2014-01,厦门,5.18,26.03,自动,国IV(国V),1.4L,2023-12-02,2024-01,2024-01,4,160,L4,紧凑型车,95,前置前驱,大众
奥迪A4L 2017款 Plus 40 TFSI 进取型,7,2017-06,厦门,14.38,32.54,自动,国V,2L,2023-09-04,2023-06,2023-06,0,190,L4,中型车,95,前置前驱,奥迪
伊兰特 2021款 1.5L CVT GLX精英版,2.33,2021-01,厦门,8.58,12.24,自动,国VI,1.5L,2023-12-05,2024-12,2024-01,1,115,L4,紧凑型车,92,前置前驱,现代
宝马1系(进口) 2013款 改款 116i 领先型,10.5,2015-07,厦门,7.28,28.44,自动,国IV+OBD,1.6L,2023-11-01,2024-07,2024-07,1,136,L4,紧凑型车,95,前置后驱,宝马
埃尔法 2018款 改款 3.5L 豪华版,9,2018-10,厦门,72.80,83.80,自动,国V,3.5L,2023-12-01,2024-10,2024-10,0,301,V6,,95,前置前驱,丰田
揽胜 2019款 3.0 SC V6 传世加长版,7.8,2020-06,厦门,108.00,170.74,自动,欧V,3L,2023-10-23,2024-06,2024-06,1,381,V6,中大型SUV,95,前置四驱,路虎
途观X 2022款 330TSI 两驱尊崇旗舰版,0.2,2022-11,厦门,17.98,28.75,自动,国VI,2L,2023-11-29,2024-11,2023-11,0,186,L4,中型SUV,95,前置前驱,大众
奕炫 2021款 230T 自动追影骑士版,5,2021-08,厦门,5.98,9.43,自动,国VI,1.5L,2023-10-12,2024-8,2024-8,0,150,L4,紧凑型车,92,前置前驱,东风风神
普拉多 2018款 3.5L 自动TX-L后挂备胎,9,2018-10,厦门,42.00,54.25,自动,国V,3.5L,2023-12-01,2024-10,2024-10,0,280,V6,中大型SUV,95,前置四驱,丰田
保时捷718 2018款 Boxster 2.0T,3,2019-07,厦门,45.00,61.33,自动,欧V,2L,2023-12-08,2025-07,2024-07,0,250,H4,跑车,95,中置后驱,保时捷
凯迪拉克CT5 2021款 改款 28T 豪华型,3.1,2021-01,厦门,19.39,32.53,自动,国VI,2L,2023-11-28,2025-01,2024-01,0,237,L4,中型车,95,前置后驱,凯迪拉克
领克02 Hatchback 2021款 2.0TD Halo,3.7,2021-07,厦门,13.38,19.19,自动,国VI,2L,2023-11-24,2025-07,2024-07,0,254,L4,紧凑型车,95,前置前驱,领克
威朗 2016款 两厢GS 20T 双离合纵情运动型,10.6,2016-01,厦门,5.80,22.35,自动,国V,1.5L,2023-10-18,2024-01,2024-01,2,169,L4,紧凑型车,92,前置前驱,别克
发现神行 2017款 2.0T SE,10,2017-07,厦门,14.80,44.29,自动,欧V,2L,2023-10-14,2024-07,2024-07,2,241,L4,中型SUV,95,前置四驱,路虎
沃尔沃XC90 2015款 T6 智尊版 7座,8,2017-01,厦门,30.88,101.88,自动,国V,2L,2023-12-04,2024-1,2024-1,0,320,L4,中大型SUV,95,前置四驱,沃尔沃
法拉利458 2011款 4.5L Italia,3.2,2015-09,广州,140.00,421.16,自动,欧IV,4.5L,2023-12-05,2024-9,2024-9,4,570,V8,跑车,95,中置后驱,法拉利
揽胜运动版 2018款 3.0 SC V6 HSE DYNAMIC,5.6,2018-09,厦门,60.38,111.59,自动,欧V,3L,2023-11-16,2024-09,2024-09,1,340,V6,中大型SUV,95,前置四驱,路虎
埃尔法 2021款 双擎 2.5L 尊贵版,4,2021-04,厦门,87.80,96.61,自动,国VI,2.5L,2023-12-06,2025-04,2024-04,0,117,L4,,92,前置四驱,丰田
雷凌 2017款 改款 185T CVT新锐版 国V,9,2018-06,厦门,5.98,12.79,自动,国V,1.2L,2023-10-13,2024-06,2024-06,0,116,L4,紧凑型车,92,前置前驱,丰田
雷凌 2014款 1.6G CVT精英版,9.6,2014-09,厦门,4.95,13.55,自动,国IV(国V),1.6L,2023-11-15,2024-09,2024-09,2,122,L4,紧凑型车,92,前置前驱,丰田
探影 2021款 1.5L 自动 悦智联版,0.9,2022-03,厦门,9.58,15.29,自动,国VI,1.5L,2023-11-19,2024-03,2024-03,0,113,L4,小型SUV,92,前置前驱,大众
理想ONE 2021款 增程6座版,3.4,2021-06,厦门,23.28,37.97,自动,增程式,148km,2023-09-28,2025-06,2024-06,2,131,,中大型SUV,双电机四驱,"
            ",理想汽车
保时捷911 2018款 GT3 RS 4.0L,2.15,2019-12,厦门,242.80,246.18,自动,欧V,4L,2023-11-07,2023-12,2022-12,2,521,H6,跑车,95,后置后驱,保时捷
雅阁 2016款 2.0L 舒适版,4.5,2018-04,厦门,10.88,19.52,自动,国IV(国V),2L,2023-12-05,2024-04,2024-04,1,155,L4,中型车,92,前置前驱,本田
宏光MINIEV 2022款 GAMEBOY 300km 玩咖款 磷酸铁锂,2.4,2022-05,厦门,5.28,7.58,自动,纯电动,300km,2023-10-08,2024-05,2024-05,0,41,,微型车,后置后驱,"
            ",五菱汽车
卡罗拉 2021款 1.2T S-CVT精英PLUS版,2,2021-06,厦门,8.80,13.98,自动,国VI,1.2L,2023-11-24,2024-6,2024-6,0,116,L4,紧凑型车,92,前置前驱,丰田
大众ID.3 2022款 Pro 极智版,2,2022-10,厦门,11.88,20.82,自动,纯电动,450km,2023-12-05,2024-10,2024-10,2,170,,紧凑型车,后置后驱,"
            ",大众
远景X3 2020款 1.5L CVT尊贵型,3,2021-01,厦门,4.88,7.48,自动,国VI,1.5L,2023-10-07,2025-01,2024-01,0,109,L4,小型SUV,92,前置前驱,吉利汽车
林肯MKZ 2020款 2.0T MONO限量尊雅版 MONO BLACK,3.6,2021-07,厦门,14.88,34.50,自动,国VI,2L,2023-11-30,2024-7,2024-7,0,196,L4,中型车,92,前置前驱,林肯
雅阁 2022款 260TURBO 幻夜・尊贵版,1.1,2022-10,厦门,17.50,22.01,自动,国VI,1.5L,2023-12-07,2024-10,2024-10,0,194,L4,中型车,92,前置前驱,本田
自由光(进口) 2014款 3.2L 高性能版,10,2014-12,厦门,11.20,57.52,自动,国IV(国V),3.2L,2023-10-31,2023-12,2023-12,0,272,V6,中型SUV,92,前置四驱,Jeep
路虎卫士 2023款 90 3.0T P400 XS,1.2,2022-08,常州,64.80,84.45,自动,国VI,3L,2023-12-03,2024-08,2024-08,1,400,L6,中大型SUV,95,前置四驱,路虎
法拉利FF 2012款 6.3L V12,1.8,2016-01,厦门,159.00,576.17,自动,欧V,6.3L,2023-11-14,2024-01,2024-01,6,660,V12,跑车,95,前置四驱,法拉利
艾瑞泽GX 2021款 冠军版 1.5L CVT尊享版,2.4,2022-01,厦门,6.68,14.09,自动,国VI,1.5L,2023-11-27,2024-1,2024-1,0,116,L4,紧凑型车,92,前置前驱,奇瑞
宝马3系 2023款 325Li M运动曜夜套装,0.89,2023-01,厦门,30.80,40.15,自动,国VI,2L,2023-12-06,2025-01,2024-01,0,184,L4,中型车,95,前置后驱,宝马
高尔夫 2021款 280TSI DSG 30周年纪念版,1.6,2021-08,厦门,11.50,16.21,自动,国VI,1.4L,2023-11-22,2025-08,2024-08,0,150,L4,紧凑型车,95,前置前驱,大众
高尔夫 2023款 280TSI DSG R-Line,0.6,2022-11,厦门,13.80,18.00,自动,国VI,1.4L,2023-12-08,2024-11,2024-11,0,150,L4,紧凑型车,95,前置前驱,大众
远景 2013款 1.5L 手动舒适型,9,2015-01,厦门,1.45,5.74,手动,国V,1.5L,2023-09-12,2024-01,2024-01,0,109,L4,紧凑型车,92,前置前驱,吉利汽车
理想ONE 2020款 增程7座版,5,2020-12,厦门,20.80,35.60,自动,增程式,180km,2023-10-31,2024-12,2023-12,0,131,,中大型SUV,双电机四驱,"
            ",理想汽车
宝马5系 2018款 改款 530Li 领先型 M运动套装,6,2018-08,厦门,28.58,51.77,自动,国V,2L,2023-09-14,2024-08,2024-08,1,252,L4,中大型车,95,前置后驱,宝马
凯迪拉克XT4 2018款 28T 四驱铂金运动版,3.4,2018-10,厦门,15.80,42.52,自动,国VI,2L,2023-11-12,2024-10,2024-10,0,241,L4,紧凑型SUV,95,前置四驱,凯迪拉克
雅阁 2022款 260TURBO 幻夜・尊贵版,0.8,2023-04,厦门,18.00,22.01,自动,国VI,1.5L,2023-10-31,2025-04,2024-04,0,194,L4,中型车,92,前置前驱,本田
Model Y 2021款 标准续航后驱版,3,2021-11,厦门,22.30,31.67,自动,纯电动,525km,2023-12-01,2023-11,2023-11,0,299,,中型SUV,后置后驱,"
            ",特斯拉
揽胜 2019款 3.0 SC V6 传世加长版,2.4,2019-03,厦门,109.90,170.74,自动,欧V,3L,2023-11-23,2025-03,2024-03,0,381,V6,中大型SUV,95,前置四驱,路虎
雷克萨斯RX 2016款 450h 四驱尊贵版,8,2017-03,厦门,37.98,87.92,自动,国V,3.5L,2023-12-06,2024-03,2024-03,0,262,V6,中大型SUV,95,前置四驱,雷克萨斯
高尔夫 2015款 1.4TSI 自动舒适型,10,2015-01,厦门,5.98,16.81,自动,国V,1.4L,2023-09-16,2024-01,2024-01,1,131,L4,紧凑型车,95,前置前驱,大众
Mustang 2015款 2.3T 性能版,3.7,2018-04,厦门,14.80,43.40,自动,国V,2.3L,2023-08-21,2024-04,2024-04,1,314,L4,跑车,92,前置后驱,福特
飞驰插电混动 2022款 2.9T V6 Hybrid,1.3,2023-06,厦门,275.00,269.20,自动,插电混动,km,2023-12-03,2025-06,2024-06,0,416,V6,大型车,前置四驱,"
            ",宾利
雷克萨斯NX 2015款 200t 全驱 锋尚版,12,2015-08,厦门,15.98,43.20,自动,国V,2L,2023-12-06,2024-08,2024-08,0,238,L4,中型SUV,95,前置四驱,雷克萨斯
领克03 2021款 2.0TD 自动劲Plus,2,2021-01,厦门,11.50,16.80,自动,国VI,2L,2023-09-21,2025-01,2024-01,0,190,L4,紧凑型车,95,前置前驱,领克
起亚K5 2015款 2.0L 自动GL,9,2015-05,厦门,5.28,18.21,自动,国IV(国V),2L,2023-11-13,2024-05,2024-05,1,162,L4,中型车,92,前置前驱,起亚
高尔夫 2018款 230TSI 自动舒适型,8.05,2018-04,厦门,7.80,16.81,自动,国V,1.4L,2023-11-06,2024-4,2024-4,2,131,L4,紧凑型车,95,前置前驱,大众
凯迪拉克XT4 2018款 28T 两驱领先型,3.4,2019-05,厦门,16.18,31.45,自动,国VI,2L,2023-12-08,2025-05,2024-05,1,241,L4,紧凑型SUV,95,前置前驱,凯迪拉克
宝马5系 2018款 改款 530Li 尊享型 M运动套装,9.2,2018-07,厦门,28.50,56.43,自动,国V,2L,2023-11-18,2024-07,2024-07,1,252,L4,中大型车,95,前置后驱,宝马
揽胜极光 2023款 极光L 200PS 精英版,0.01,2023-10,厦门,26.20,42.31,自动,国VI,2L,2023-11-08,2025-10,2024-10,1,200,L4,中型SUV,95,前置四驱,路虎
捷豹XEL 2019款 2.0T 200PS 豪华版,3,2019-11,厦门,16.50,33.85,自动,国V,2L,2023-10-26,2023-11,2023-11,1,200,L4,中型车,95,前置后驱,捷豹
雪铁龙C5 2017款 380THP 自动豪华型,6.9,2018-03,厦门,7.98,21.70,自动,国V,1.8L,2023-11-26,2024-3,2023-10,0,204,L4,中型车,95,前置前驱,雪铁龙
发现神行(进口) 2015款 2.0T HSE LUXURY,10,2015-05,厦门,10.99,67.08,自动,欧V,2L,2023-11-30,2024-05,2024-05,0,241,L4,中型SUV,95,前置四驱,路虎
飞驰 2014款 4.0T V8 尊贵版,4.1,2016-01,厦门,135.00,364.50,自动,欧V,4L,2023-10-16,2024-01,2024-01,0,507,V8,大型车,98,前置四驱,宾利
Macan 2016款 Macan S 3.0T,9.7,2015-05,厦门,28.70,74.68,自动,欧V,3L,2023-09-06,2024-05,2024-05,2,340,V6,中型SUV,95,前置四驱,保时捷
传祺M8 2021款 大师系列 390T 至尊版,0.9,2022-08,厦门,21.91,27.44,自动,国VI,2L,2023-11-29,2024-08,2024-08,1,252,L4,,95,前置前驱,广汽传祺
凯迪拉克XT4 2020款 改款 28T 四驱铂金运动版,1.8,2020-09,厦门,19.68,42.52,自动,国VI,2L,2023-11-18,2024-09,2023-09,1,237,L4,紧凑型SUV,95,前置四驱,凯迪拉克
雅尊 2009款 2.4L 舒适型,15.5,2010-07,厦门,1.98,22.79,自动,欧IV,2.4L,2023-12-03,2024-07,2024-07,0,165,L4,中型车,92,前置前驱,现代
威驰FS 2017款 1.5L CVT锋驰版,6.18,2018-03,厦门,5.78,9.31,自动,国V,1.5L,2023-11-30,2024-3,2024-2,1,107,L4,小型车,92,前置前驱,丰田
朗逸 2019款 280TSI DSG舒适版 国VI,3.8,2020-04,厦门,8.98,15.95,自动,国VI,1.4L,2023-11-27,2024-04,2024-04,0,150,L4,紧凑型车,95,前置前驱,大众
欧拉黑猫 2021款 351km 豪华型,2,2021-04,厦门,4.89,8.66,自动,纯电动,351km,2023-11-23,2025-04,2024-04,0,48,,微型车,前置前驱,"
            ",欧拉
宝马X4 2019款 xDrive25i M运动套装,2.5,2019-08,泉州,28.30,49.48,自动,欧V,2L,2023-11-19,2025-08,2024-08,0,184,L4,中型SUV,95,前置四驱,宝马
发现运动版 2021款 249PS R-Dynamic S 性能版,3,2021-05,厦门,19.80,41.55,自动,国VI,2L,2023-11-24,2025-05,2024-05,1,249,L4,中型SUV,95,前置四驱,路虎
锋范 2015款 1.5L CVT舒适版,9.7,2016-01,福州,4.50,9.75,自动,国V,1.5L,2023-12-06,2024-01,2024-01,2,131,L4,紧凑型车,92,前置前驱,本田
飞行家 2022款 3.0T V6 四驱行政版,0.6,2022-09,厦门,49.50,75.31,自动,国VI,3L,2023-12-03,2024-09,2024-09,0,355,V6,中大型SUV,92,前置四驱,林肯
保时捷718 2018款 Cayman 2.0T,3.9,2017-11,厦门,39.80,59.16,自动,欧V,2L,2023-11-15,2023-11,2023-11,1,250,H4,跑车,95,中置后驱,保时捷
古思特 2012款 6.6T 加长版,7,2013-08,厦门,230.00,555.54,自动,欧V,6.6L,2023-12-08,2024-8,2024-8,0,571,V12,大型车,95,前置后驱,劳斯莱斯
传祺M8 2023款 宗师系列 双擎 御尊,0.6,2022-12,厦门,32.80,37.21,自动,国VI,2L,2023-11-06,2024-12,2023-12,1,190,L4,,92,前置前驱,广汽传祺
宝骏530 2020款 1.5T CVT尊贵互联型 7座,5.63,2020-01,厦门,6.03,10.18,自动,国VI,1.5L,2023-11-09,2024-1,2023-12,0,147,L4,紧凑型SUV,92,前置前驱,宝骏
凯迪拉克XT4 2021款 28T 两驱技术型,6,2020-12,厦门,14.80,28.19,自动,国VI,2L,2023-10-19,2024-12,2023-12,0,237,L4,紧凑型SUV,95,前置前驱,凯迪拉克
理想L9 2022款 Max,2.9,2022-09,厦门,37.50,49.91,自动,增程式,215km,2023-12-01,2024-09,2024-09,0,154,,大型SUV,双电机四驱,"
            ",理想汽车
揽胜极光 2020款 249PS R-DYNAMIC S 曜黑运动科技版,4.7,2021-05,厦门,21.99,45.35,自动,国VI,2L,2023-12-07,2025-05,2024-05,0,249,L4,中型SUV,95,前置四驱,路虎
北京现代ix35 2021款 240TGDi DCT两驱GLS领先版,0.8,2022-06,厦门,10.28,15.17,自动,国VI,1.4L,2023-12-01,2024-06,2024-06,0,140,L4,紧凑型SUV,92,前置前驱,现代
Panamera 2014款 Panamera 3.0T,5.1,2014-05,厦门,45.80,124.29,自动,欧V,3L,2023-10-17,2024-05,2024-05,1,320,V6,大型车,95,前置后驱,保时捷
埃尔法 2015款 3.5L 尊贵版,10.6,2015-08,厦门,60.00,88.36,自动,国V,3.5L,2023-11-20,2024-08,2024-08,1,275,V6,,95,前置前驱,丰田
揽胜极光 2016款 2.0T SE 智耀版,10,2016-10,厦门,12.68,49.71,自动,欧V,2L,2023-10-28,2023-10,2023-10,1,241,L4,中型SUV,95,前置四驱,路虎
保时捷718 2022款 Cayman GT4 RS 4.0L,0.1,2023-03,厦门,229.00,171.29,自动,国VI,4L,2023-10-25,2025-03,2024-03,0,500,H6,跑车,95,中置后驱,保时捷
宝马2系 2015款 218i,10,2016-01,厦门,10.58,29.96,自动,欧V,1.5L,2023-09-09,2024-01,2024-01,0,136,L3,紧凑型车,95,前置后驱,宝马
轩逸 2019款 经典 1.6XL CVT豪华版,5.2,2020-07,厦门,4.80,12.87,自动,国VI,1.6L,2023-12-03,2024-07,2024-07,1,126,L4,紧凑型车,92,前置前驱,日产
宝马5系 2022款 530Li 领先型 豪华套装,1,2022-08,厦门,38.98,50.36,自动,国VI,2L,2023-11-26,2024-08,2024-08,0,252,L4,中大型车,95,前置后驱,宝马
帝豪 2017款 两厢RS百万款 1.5L CVT向上版,7.89,2017-07,厦门,3.79,9.53,自动,国V,1.5L,2023-11-30,2024-7,2024-7,0,109,L4,紧凑型车,92,前置前驱,吉利汽车
奥迪Q2L 2018款 35 TFSI 进取动感型 国V,6.9,2019-07,厦门,11.60,23.63,自动,国V,1.4L,2023-12-06,2024-7,2024-7,0,150,L4,小型SUV,95,前置前驱,奥迪
宝马M4 2022款 M4双门轿跑车 M xDrive 雷霆版,1.8,2022-11,厦门,86.80,102.46,自动,国VI,3L,2023-11-05,2024-11,2023-11,1,510,L6,中型车,95,前置四驱,宝马
小蚂蚁 2021款 15万蚁粉款 蚁酷版 三元锂,3.8,2021-03,厦门,5.28,7.58,自动,纯电动,301km,2023-10-25,2025-03,2024-03,1,41,,微型车,后置后驱,"
            ",奇瑞新能源
思域 2021款 HATCHBACK 220TURBO CVT新锐控,2.4,2022-04,厦门,10.80,15.62,自动,国VI,1.5L,2023-11-29,2024-4,2024-4,0,177,L4,紧凑型车,92,前置前驱,本田
欧陆 2012款 4.0T GT V8,3,2014-10,厦门,96.80,330.85,自动,欧V,4L,2023-09-06,2023-10,2023-10,0,507,V8,跑车,95,前置四驱,宾利
保时捷718 2022款 Cayman GT4 RS 4.0L,0.3,2023-03,厦门,219.00,171.29,自动,国VI,4L,2023-10-25,2025-03,2024-03,0,500,H6,跑车,95,中置后驱,保时捷
凯迪拉克CT6 2017款 28T 豪华型,7.5,2018-11,厦门,17.98,53.18,自动,国V,2L,2023-10-28,2024-11,2023-11,1,276,L4,中大型车,95,前置后驱,凯迪拉克
小鹏P7 2020款 670E,3.3,2021-05,厦门,16.69,34.18,自动,纯电动,670km,2023-11-20,2025-05,2024-05,1,267,,中型车,后置后驱,"
            ",小鹏
捷豹XJ 2012款 XJL 3.0 全景商务版,12,2012-05,厦门,13.50,105.07,自动,欧V,3L,2023-11-18,2024-05,2024-05,0,238,V6,大型车,95,前置后驱,捷豹
凯迪拉克XT5 2018款 25T 豪华型,5,2018-02,厦门,17.58,42.32,自动,国V,2L,2023-10-27,2024-02,2024-02,1,250,L4,中型SUV,95,前置前驱,凯迪拉克
揽胜运动版 2018款 3.0 SC V6 HSE DYNAMIC,5,2018-10,厦门,60.60,111.59,自动,欧V,3L,2023-11-20,2024-10,2024-10,0,340,V6,中大型SUV,95,前置四驱,路虎
宝马X3(进口) 2011款 xDrive28i 领先型,9.8,2012-03,厦门,8.98,59.16,自动,欧IV,3L,2023-11-24,2024-03,2024-03,1,258,L6,中型SUV,95,前置四驱,宝马
欧陆 2018款 6.0T GT W12,3,2020-01,厦门,250.00,339.54,自动,欧VI,6L,2023-10-25,2024-01,2024-01,1,635,W12,跑车,95,前置四驱,宾利
领动 2016款 1.6L 自动智炫・精英型,9,2018-04,厦门,5.98,13.00,自动,国V,1.6L,2023-10-24,2024-04,2024-04,0,130,L4,紧凑型车,92,前置前驱,现代
雷克萨斯RX 2016款 300 两驱舒适版 国V,5,2017-02,厦门,23.98,46.35,自动,国V,2L,2023-12-02,2024-02,2024-02,0,238,L4,中大型SUV,95,前置前驱,雷克萨斯
Cayenne 2019款 Cayenne Coupé 3.0T,5,2020-05,厦门,74.80,108.33,自动,国VI,3L,2023-11-26,2024-05,2024-05,0,340,V6,中大型SUV,95,前置四驱,保时捷
Model Y 2022款 后轮驱动版,1.88,2022-06,厦门,20.83,34.40,自动,纯电动,545km,2023-11-29,2024-06,2024-06,1,264,,中型SUV,后置后驱,"
            ",特斯拉
伊兰特 2022款 1.5L CVT LUX尊贵版,1.3,2022-07,厦门,8.30,13.44,自动,国VI,1.5L,2023-12-03,2024-7,2024-7,0,115,L4,紧凑型车,92,前置前驱,现代
领动 2016款 1.6L 自动智炫・精英型,4.6,2016-11,厦门,5.20,13.00,自动,国V,1.6L,2023-11-30,2024-11,2024-11,0,130,L4,紧凑型车,92,前置前驱,现代
皇冠 2007款 2.5L Royal 真皮版,19.2,2007-04,厦门,4.98,34.74,自动,欧IV,2.5L,2023-11-10,2023-10,2024-04,1,197,V6,中大型车,95,前置后驱,丰田
赛那SIENNA 2023款 2.5L混动 铂金版,2,2023-04,厦门,38.80,44.70,自动,国VI,2.5L,2023-12-01,2025-04,2024-04,0,189,L4,,92,前置前驱,丰田
远景X3 2020款 1.5L CVT尊贵型,3,2021-05,厦门,4.88,7.48,自动,国VI,1.5L,2023-11-03,2025-05,2024-05,0,109,L4,小型SUV,92,前置前驱,吉利汽车
迈凯伦GT 2019款 4.0T 标准型,5,2020-08,厦门,134.88,226.65,自动,国VI,4L,2023-11-27,2024-08,2024-08,4,620,V8,跑车,95,中置后驱,迈凯伦
英菲尼迪Q70 2017款 Q70L 2.5L 悦享版,9.31,2018-10,厦门,16.80,44.37,自动,国V,2.5L,2023-11-29,2024-10,2024-10,1,222,V6,中大型车,95,前置后驱,英菲尼迪
保时捷911 2016款 Targa 4 3.0T,1.1,2019-03,厦门,113.80,153.16,自动,欧V,3L,2023-12-01,2025-03,2024-03,1,370,H6,跑车,95,后置四驱,保时捷
凯迪拉克XT5 2020款 28T 技术型,8,2019-08,厦门,16.80,35.79,自动,国VI,2L,2023-11-03,2025-08,2024-08,0,241,L4,中型SUV,95,前置前驱,凯迪拉克
