车名,里程数,年份,城市,售价,原价,变速箱,排放标准,排量/续航,发布时间,年检到期,保险到期,过户次数,马力,气缸类型,车辆级别,燃油标号,驱动方式,品牌
高尔夫 2019款 280TSI DSG R-Line型 国VI,7.3,2019-08,福州,9.80,18.37,自动,国VI,1.4L,2023-10-27,2025-08,2024-08,0,150,L4,紧凑型车,95,前置前驱,大众
总裁 2017款 3.0T 标准型,7,2017-05,福州,47.90,164.98,自动,国V,3L,2023-05-23,2023-05,2023-05,1,350,V6,大型车,95,前置后驱,玛莎拉蒂
缤越 2021款 1.4T DCT铂金版,5,2021-03,福州,6.60,9.75,自动,国VI,1.4L,2023-11-15,2025-03,2024-03,0,141,L4,小型SUV,92,前置前驱,吉利汽车
宝马5系 2018款 528Li 上市特别版,8,2018-01,福州,19.50,48.84,自动,国V,2L,2023-11-26,2024-01,2024-01,1,224,L4,中大型车,95,前置后驱,宝马
福克斯 2017款 两厢 1.6L 自动风尚型智行版,0.8,2017-10,福州,5.50,15.07,自动,国V,1.6L,2023-12-06,2024-10,2024-10,0,125,L4,紧凑型车,92,前置前驱,福特
凯迪拉克CT5 2020款 28T 豪华型,3.2,2020-07,福州,18.30,32.53,自动,国VI,2L,2023-12-08,2024-07,2024-07,1,241,L4,中型车,95,前置后驱,凯迪拉克
福克斯 2012款 三厢 1.6L 自动风尚型,8.3,2014-05,福州,2.99,15.62,自动,国IV,1.6L,2023-11-23,2024-05,2024-05,0,125,L4,紧凑型车,92,前置前驱,福特
共创坦克300 2021款 2.0T 赛博坦克,3.7,2022-02,福州,27.58,33.43,自动,国VI,2L,2023-09-02,2024-02,2024-02,1,227,L4,紧凑型SUV,92,前置四驱,超境汽车
凯迪拉克XT4 2021款 28T 两驱技术型,5,2021-04,福州,16.30,28.19,自动,国VI,2L,2023-12-05,2025-04,2024-04,0,237,L4,紧凑型SUV,95,前置前驱,凯迪拉克
普拉多 2016款 2.7L 自动标准版,9,2016-01,福州,27.00,42.31,自动,国IV(国V),2.7L,2023-11-22,2024-01,2024-01,0,163,L4,中大型SUV,92,前置四驱,丰田
Macan 2017款  Macan 2.0T,8,2017-06,福州,25.90,59.70,自动,欧V,2L,2023-09-13,2024-06,2024-06,0,252,L4,中型SUV,95,前置四驱,保时捷
思域 2019款 220TURBO CVT燃动版 国V,2.6,2020-08,福州,8.80,15.84,自动,国V,1.5L,2023-09-21,2024-8,2023-8,0,177,L4,紧凑型车,92,前置前驱,本田
宝马5系GT 2011款 535i 典雅型,12,2011-12,福州,8.20,87.81,自动,欧IV,3L,2023-11-18,2023-12,2023-12,0,306,L6,中大型车,95,前置后驱,宝马
途昂 2017款 330TSI 两驱豪华版,5.3,2017-08,福州,15.20,36.79,自动,国V,2L,2023-11-25,2024-8,2024-8,0,186,L4,中大型SUV,95,前置前驱,大众
Mustang 2017款 2.3T 性能版,4,2017-12,福州,15.30,43.07,自动,国V,2.3L,2023-11-24,2023-12,2023-12,0,314,L4,跑车,92,前置后驱,福特
Model 3 2020款 改款 标准续航后驱升级版,2.8,2021-06,福州,16.80,29.28,自动,纯电动,468km,2023-12-01,2025-6,2024-6,0,275,,中型车,后置后驱,"
            ",特斯拉
宝马7系 2018款 730Li 领先型 M运动套装,14.6,2017-10,福州,32.50,87.71,自动,欧VI,2L,2023-12-05,2023-10,2023-10,0,258,L4,大型车,95,前置后驱,宝马
迈巴赫S级 2021款 S 480 4MATIC,2.8,2022-02,福州,143.00,159.35,自动,国VI,3L,2023-11-16,2024-02,2024-02,1,367,L6,大型车,95,前置四驱,奔驰
迈巴赫S级 2021款 S 480 4MATIC,3.7,2021-12,福州,135.80,159.35,自动,国VI,3L,2023-11-13,2023-12,2023-12,1,367,L6,大型车,95,前置四驱,奔驰
奔驰GLS 2022款 改款二 GLS 450 4MATIC 时尚型,1.9,2022-08,福州,106.88,129.82,自动,国VI,3L,2023-11-08,2024-08,2024-08,0,367,L6,大型SUV,95,前置四驱,奔驰
奔驰GLE 2022款 GLE 350 4MATIC 时尚型,1.8,2022-05,福州,63.80,79.87,自动,国VI,2L,2023-12-07,2024-05,2024-05,0,258,L4,中大型SUV,95,前置四驱,奔驰
马自达3 昂克赛拉 2021款 2.0L 自动质炫版,2.49,2021-10,福州,9.08,15.19,自动,国VI,2L,2023-11-12,2024-10,2024-10,0,158,L4,紧凑型车,92,前置前驱,马自达
马自达3 昂克赛拉 2017款 三厢 1.5L 自动豪华型 国V,9,2017-09,福州,6.68,15.19,自动,国V,1.5L,2023-09-18,2023-09,2023-09,0,117,L4,紧凑型车,92,前置前驱,马自达
奔驰GLE新能源 2022款 GLE 350 e 4MATIC,1.5,2021-12,福州,60.80,89.27,自动,插电混动,88km,2023-11-02,2023-12,2023-12,1,211,L4,中大型SUV,前置四驱,"
            ",奔驰
奔驰E级 2019款 改款 E 300 L 运动时尚型,6,2019-06,福州,32.50,50.56,自动,国VI,2L,2023-11-21,2025-06,2024-06,0,258,L4,中大型车,95,前置后驱,奔驰
奔驰GLE 2020款 改款 GLE 450 4MATIC 动感型,7.7,2020-06,福州,59.98,90.62,自动,国VI,3L,2023-11-25,2024-06,2024-06,0,367,L6,中大型SUV,95,前置四驱,奔驰
马自达3 昂克赛拉 2022款 2.0L 自动质雅版,1.62,2022-01,福州,10.28,15.51,自动,国VI,2L,2023-12-05,2024-1,2024-1,0,158,L4,紧凑型车,92,前置前驱,马自达
马自达3 昂克赛拉 2016款 三厢 1.5L 自动舒适型,10,2016-01,福州,4.90,13.67,自动,国IV(国V),1.5L,2023-11-13,2024-01,2024-01,1,117,L4,紧凑型车,92,前置前驱,马自达
宝马X3 2022款 xDrive30i 尊享型 M曜夜套装,4,2022-01,福州,35.88,51.65,自动,国VI,2L,2023-09-28,2024-01,2024-01,1,252,L4,中型SUV,95,前置四驱,宝马
凯迪拉克XT4 2022款 28T 两驱豪华型,2.6,2022-01,福州,18.00,31.77,自动,国VI,2L,2023-10-19,2024-01,2024-01,1,237,L4,紧凑型SUV,95,前置前驱,凯迪拉克
迈腾GTE插电混动 2020款 GTE 尊贵型,0.98,2020-05,福州,14.58,29.19,自动,插电混动,56km,2023-11-25,2024-05,2024-05,0,150,L4,中型车,前置前驱,"
            ",大众
马自达3 昂克赛拉 2017款 三厢 1.5L 自动豪华型 国V,5,2019-02,福州,7.58,15.19,自动,国V,1.5L,2023-12-06,2025-02,2024-02,0,117,L4,紧凑型车,92,前置前驱,马自达
马自达3 昂克赛拉 2017款 三厢 1.5L 自动豪华型 国V,4.2,2019-06,福州,6.98,15.19,自动,国V,1.5L,2023-11-09,2025-06,2024-06,0,117,L4,紧凑型车,92,前置前驱,马自达
揽胜极光 2020款 249PS R-DYNAMIC S 运动版,2.6,2020-09,福州,20.80,40.79,自动,国VI,2L,2023-12-05,2024-09,2024-09,0,249,L4,中型SUV,95,前置四驱,路虎
Cayenne 2015款 Cayenne 3.0T,14,2015-09,福州,31.50,105.51,自动,欧V,3L,2023-11-20,2024-09,2024-09,0,333,V6,中大型SUV,95,前置四驱,保时捷
发现神行 2017款 2.0T SE,7,2017-05,福州,12.80,44.29,自动,欧V,2L,2023-11-20,2024-05,2024-05,1,241,L4,中型SUV,95,前置四驱,路虎
马自达3 昂克赛拉 2021款 2.0L 自动质擎版,2.9,2021-10,福州,8.30,14.10,自动,国VI,2L,2023-11-09,2025-10,2024-10,0,158,L4,紧凑型车,92,前置前驱,马自达
奔驰S级 2019款 S 320 L 臻藏版,10.8,2019-12,福州,56.80,91.48,自动,国VI,2L,2023-11-16,2023-12,2023-12,2,299,L4,大型车,95,前置后驱,奔驰
宝马5系 2014款 528Li 领先型,12,2015-04,福州,15.98,59.77,自动,国IV(国V),2L,2023-11-20,2024-04,2024-04,0,245,L4,中大型车,95,前置后驱,宝马
长安欧尚X7 2020款 1.5T 自动精英型,14,2020-04,福州,5.30,9.52,自动,国VI,1.5L,2023-11-20,2024-04,2024-04,0,178,L4,紧凑型SUV,92,前置前驱,长安欧尚
奔驰A级(进口) 2019款 A 200 时尚型,3.27,2020-10,福州,16.36,29.72,自动,国VI,1.3L,2023-09-15,2024-10,2023-10,0,163,L4,紧凑型车,95,前置前驱,奔驰
奔驰GLE 2021款 GLE 350 4MATIC 时尚型,2,2021-07,福州,61.80,80.19,自动,国VI,2L,2023-11-05,2025-07,2024-07,1,258,L4,中大型SUV,95,前置四驱,奔驰
奔驰S级 2021款 改款 S 450 L 4MATIC,0.8,2021-12,西安,108.80,139.46,自动,国VI,2.5L,2023-12-01,2023-12,2023-12,1,367,L6,大型车,95,前置四驱,奔驰
哈弗H6 2021款 国潮版 1.5GDIT 自动冠军版,2.82,2022-01,福州,8.18,12.36,自动,国VI,1.5L,2023-09-23,2024-1,2023-12,0,169,L4,紧凑型SUV,92,前置前驱,哈弗
Panamera 2023款 Panamera 4S 2.9T,0.1,2023-10,福州,128.80,147.95,自动,国VI,2.9L,2023-11-13,2025-10,2024-10,1,441,V6,大型车,95,前置四驱,保时捷
保时捷718 2020款 Boxster 2.0T,3.83,2020-11,福州,51.80,61.33,自动,国VI,2L,2023-11-20,2024-11,2023-11,2,250,H4,跑车,95,中置后驱,保时捷
马自达3 昂克赛拉 2020款 2.0L 自动质雅版,4,2020-09,福州,7.38,15.51,自动,国VI,2L,2023-11-23,2024-09,2024-09,0,158,L4,紧凑型车,92,前置前驱,马自达
奔驰E级 2022款 E 260 L 运动型,3.6,2021-11,福州,35.18,47.75,自动,国VI,2L,2023-11-28,2023-11,2023-11,0,197,L4,中大型车,95,前置后驱,奔驰
保时捷911 2022款 Carrera 3.0T,0.95,2021-05,福州,108.00,138.72,自动,国VI,3L,2023-11-28,2025-05,2024-05,2,385,H6,跑车,95,后置后驱,保时捷
保时捷911 2016款 Carrera Cabriolet 3.0T,3.2,2018-08,福州,85.80,144.69,自动,欧V,3L,2023-10-17,2024-08,2024-08,3,370,H6,跑车,95,后置后驱,保时捷
Panamera新能源 2023款 Panamera 4 E-Hybrid 2.9T,0.4,2023-06,福州,119.80,129.50,自动,插电混动,44km,2023-09-26,2025-06,2024-06,0,330,V6,大型车,前置四驱,"
            ",保时捷
马自达3 昂克赛拉 2014款 两厢 2.0L 自动旗舰型,9,2015-02,福州,4.38,17.36,自动,国IV(国V),2L,2023-12-01,2024-02,2024-02,1,158,L4,紧凑型车,92,前置前驱,马自达
奔驰E级 2021款 E 300 L 尊贵型,3.7,2021-09,福州,39.90,58.16,自动,国VI,2L,2023-12-06,2025-09,2024-09,0,258,L4,中大型车,95,前置后驱,奔驰
保时捷718 2022款 Boxster 2.0T,0.4,2023-08,福州,65.60,63.50,自动,国VI,2L,2023-11-20,2025-08,2024-08,0,250,H4,跑车,95,中置后驱,保时捷
Macan 2018款 Macan 2.0T,4.5,2019-10,福州,37.80,59.16,自动,国VI,2L,2023-09-25,2023-10,2023-10,2,252,L4,中型SUV,95,前置四驱,保时捷
奔驰GLE 2022款 改款 GLE 350 4MATIC 时尚型,4.4,2022-10,福州,63.80,79.87,自动,国VI,2L,2023-11-16,2024-10,2024-10,1,258,L4,中大型SUV,95,前置四驱,奔驰
奔驰E级 2021款 E 300 L 时尚型,2.4,2021-01,福州,39.30,50.78,自动,国VI,2L,2023-12-09,2025-01,2024-01,1,258,L4,中大型车,95,前置后驱,奔驰
奔驰GLC 2022款 GLC 260 L 4MATIC 动感型,2,2022-05,福州,34.58,43.40,自动,国VI,2L,2023-11-16,2024-05,2024-05,1,197,L4,中型SUV,95,前置四驱,奔驰
奔驰GLE 2021款 GLE 450 4MATIC 时尚型,5,2021-02,福州,69.80,90.62,自动,国VI,2.5L,2023-11-16,2025-02,2024-02,1,367,L6,中大型SUV,95,前置四驱,奔驰
奔驰GLE 2022款 GLE 350 4MATIC 时尚型,1.6,2022-10,福州,67.80,79.87,自动,国VI,2L,2023-11-08,2024-10,2023-10,1,258,L4,中大型SUV,95,前置四驱,奔驰
奔驰S级 2019款 S 350 L 豪华型,8.77,2019-08,福州,64.80,109.29,自动,欧V,3L,2023-11-08,2025-08,2024-08,1,313,V6,大型车,95,前置后驱,奔驰
奔驰GLC 2021款 GLC 300 L 4MATIC 动感型,2.8,2022-08,福州,37.50,49.37,自动,国VI,2L,2023-11-16,2024-08,2024-08,1,258,L4,中型SUV,95,前置四驱,奔驰
奔驰E级 2021款 E 300 L 时尚型,2.9,2021-04,福州,41.58,50.78,自动,国VI,2L,2023-11-16,2025-04,2024-04,1,258,L4,中大型车,95,前置后驱,奔驰
奔驰GLE 2022款 GLE 350 4MATIC 时尚型,0.53,2022-09,福州,68.80,79.87,自动,国VI,2L,2023-09-29,2024-09,2023-09,1,258,L4,中大型SUV,95,前置四驱,奔驰
奔驰GLE 2022款 GLE 350 4MATIC 时尚型,0.5,2022-11,福州,,已降1,自动,国VI,2L,2023-12-06,2024-11,2024-11,1,258,L4,中大型SUV,95,前置四驱,奔驰
奔驰GLC 2020款 GLC 300 L 4MATIC 动感型,6.1,2019-12,福州,31.58,48.61,自动,国VI,2L,2023-11-16,2023-12,2023-12,1,258,L4,中型SUV,95,前置四驱,奔驰
马自达3 昂克赛拉 2019款 云控版 三厢 1.5L 自动豪华型 国V,7.8,2019-12,福州,7.65,15.19,自动,国V,1.5L,2023-09-10,2023-12,2023-12,0,117,L4,紧凑型车,92,前置前驱,马自达
奔驰GLE 2021款 GLE 350 4MATIC 时尚型,2,2021-08,福州,58.50,80.19,自动,国VI,2L,2023-11-14,2025-08,2024-08,1,258,L4,中大型SUV,95,前置四驱,奔驰
奔驰GLA 2022款 GLA 180,3.82,2021-11,福州,17.80,30.26,自动,国VI,1.3L,2023-12-08,2025-11,2024-11,1,136,L4,紧凑型SUV,95,前置前驱,奔驰
奔驰GLB 2022款 GLB 200 时尚型,1.1,2022-04,福州,,已降2000元,自动,国VI,1.3L,2023-12-07,2024-4,2024-4,1,163,L4,紧凑型SUV,95,前置前驱,奔驰
奔驰GLC 2020款 改款 GLC 300 L 4MATIC 豪华型,5.8,2020-10,福州,35.50,53.60,自动,国VI,2L,2023-11-16,2024-10,2024-10,1,258,L4,中型SUV,95,前置四驱,奔驰
奔驰A级 2021款 A 200 L 运动轿车时尚型,3,2021-01,福州,15.80,28.74,自动,国VI,1.3L,2023-10-26,2025-01,2024-01,1,163,L4,紧凑型车,95,前置前驱,奔驰
马自达3 昂克赛拉 2016款 三厢 1.5L 自动舒适型,4.6,2015-09,福州,4.88,13.67,自动,国IV(国V),1.5L,2023-12-07,2024-09,2024-09,0,117,L4,紧凑型车,92,前置前驱,马自达
奔驰A级AMG(进口) 2020款 AMG A 35 4MATIC,3.2,2020-12,福州,25.80,43.40,自动,国VI,2L,2023-11-14,2024-12,2023-12,1,306,L4,紧凑型车,95,前置四驱,奔驰
奔驰GLE 2021款 GLE 350 4MATIC 时尚型,6.1,2021-10,福州,,已降8000元,自动,国VI,2L,2023-11-04,2025-10,2024-10,0,258,L4,中大型SUV,95,前置四驱,奔驰
奔驰S级 2018款 S 320 L,13.56,2017-12,福州,,已降5000元,自动,欧V,3L,2023-11-26,2023-12,2023-12,1,272,V6,大型车,95,前置后驱,奔驰
迈巴赫S级 2023款 S 480 4MATIC,1.7,2023-01,成都,149.80,159.35,自动,国VI,3L,2023-11-03,2025-01,2024-01,0,367,L6,大型车,95,前置四驱,奔驰
奔驰E级 2021款 E 260 L,2.5,2021-07,福州,37.88,46.76,自动,国VI,1.5L,2023-11-16,2025-07,2024-07,2,184,L4,中大型车,95,前置后驱,奔驰
奔驰EQS 2022款 450+ 先锋版,0.01,2023-01,福州,55.00,117.19,自动,纯电动,849km,2023-10-17,2025-01,2024-01,0,333,,大型车,后置后驱,"
            ",奔驰
奔驰S级 2021款 S 400 L 豪华型,6,2021-03,福州,72.80,114.93,自动,国VI,3L,2023-12-09,2025-03,2024-03,1,313,L6,大型车,95,前置后驱,奔驰
奔驰V级 2017款 V 260 领航版,9.8,2018-03,福州,26.58,52.65,自动,国V,2L,2023-11-27,2024-03,2024-03,1,211,L4,,95,前置后驱,奔驰
马自达3 昂克赛拉 2017款 三厢 2.0L 自动尊贵型 国V,6.8,2018-01,福州,7.58,16.92,自动,国V,2L,2023-11-07,2024-01,2024-01,1,158,L4,紧凑型车,92,前置前驱,马自达
奔驰S级 2023款 改款 S 400 L 商务型,0.7,2023-08,福州,85.80,104.49,自动,国VI,2.5L,2023-11-22,2025-08,2024-08,0,313,L6,大型车,95,前置后驱,奔驰
奔驰E级 2018款 改款 E 300 L 运动时尚型,5,2018-08,福州,,已降1000元,自动,欧V,2L,2023-11-10,2024-08,2024-08,1,245,L4,中大型车,95,前置后驱,奔驰
奔驰C级 2020款 C 260 运动版,3.5,2019-10,福州,,已降3000元,自动,国VI,1.5L,2023-12-08,2025-10,2024-10,0,184,L4,中型车,95,前置后驱,奔驰
奔驰GLC 2019款 GLC 300 L 4MATIC 动感型,5,2019-06,福州,,已降1000元,自动,欧V,2L,2023-11-11,2025-06,2024-06,1,245,L4,中型SUV,95,前置四驱,奔驰
奔驰E级 2021款 E 260 L,4,2021-06,福州,33.98,46.76,自动,国VI,1.5L,2023-10-25,2025-06,2024-06,1,184,L4,中大型车,95,前置后驱,奔驰
奔驰GLC 2021款 GLC 300 L 4MATIC 动感型,2.4,2021-12,福州,33.60,49.37,自动,国VI,2L,2023-11-04,2023-12,2023-12,0,258,L4,中型SUV,95,前置四驱,奔驰
奔驰GLA 2016款 GLA 200 时尚型,8.5,2016-08,福州,10.80,31.46,自动,国V,1.6L,2023-11-05,2024-08,2024-08,1,156,L4,紧凑型SUV,95,前置前驱,奔驰
奔驰GLC 2019款 GLC 260 4MATIC 动感型,3.6,2018-12,福州,22.98,46.65,自动,欧V,2L,2023-11-29,2024-12,2023-12,0,211,L4,中型SUV,95,前置四驱,奔驰
奔驰C级 2021款 C 200 L 时尚型运动版,3.8,2021-06,福州,23.38,34.71,自动,国VI,1.5L,2023-11-29,2025-06,2024-06,1,156,L4,中型车,95,前置后驱,奔驰
奔驰S级 2018款 S 320 L,9,2018-05,福州,56.88,95.17,自动,欧V,3L,2023-11-14,2024-05,2024-05,1,272,V6,大型车,95,前置后驱,奔驰
奔驰E级 2023款 改款 E 300 L 豪华型,1.43,2023-07,福州,48.40,54.72,自动,国VI,2L,2023-12-08,2024-7,2023-7,1,258,L4,中大型车,95,前置后驱,奔驰
奔驰GLA 2015款 GLA 220 4MATIC 时尚型,6,2015-07,福州,9.80,34.71,自动,国V,2L,2023-11-10,2024-07,2024-07,1,184,L4,紧凑型SUV,95,前置四驱,奔驰
奔驰GLC 2020款 改款 GLC 260 L 4MATIC 豪华型,6.9,2020-10,福州,29.98,45.89,自动,国VI,2L,2023-11-27,2024-10,2024-10,0,197,L4,中型SUV,95,前置四驱,奔驰
奥迪A8 2016款 A8L 45 TFSI quattro舒适型,9,2015-12,福州,26.98,100.60,自动,国V,3L,2023-09-11,2023-12,2023-12,0,290,V6,大型车,95,前置四驱,奥迪
奔驰GLC 2021款 GLC 300 L 4MATIC 豪华型,5,2022-02,福州,37.00,54.03,自动,国VI,2L,2023-11-01,2024-02,2024-02,0,258,L4,中型SUV,95,前置四驱,奔驰
奔驰A级 2021款 A 200 L 运动轿车时尚型,4.2,2021-04,福州,17.88,28.74,自动,国VI,1.3L,2023-11-07,2025-04,2024-04,1,163,L4,紧凑型车,95,前置前驱,奔驰
奔驰GLC 2020款 改款 GLC 300 L 4MATIC 动感型,4.6,2020-08,福州,31.50,48.82,自动,国VI,2L,2023-11-29,2024-08,2024-08,0,258,L4,中型SUV,95,前置四驱,奔驰
奔驰C级 2015款 C 200 L,8,2015-05,福州,11.98,40.05,自动,欧V,2L,2023-10-18,2024-05,2024-05,1,184,L4,中型车,95,前置后驱,奔驰
红旗H9 2020款 3.0T 智联旗领四座版,2.8,2021-05,福州,30.58,58.59,自动,国VI,3L,2023-10-14,2025-05,2024-05,0,283,V6,中大型车,95,前置后驱,红旗
奔驰EQS 2022款 450+ 豪华版,1,2022-03,苏州,48.98,129.56,自动,纯电动,813km,2023-11-10,2024-03,2024-03,0,333,,大型车,后置后驱,"
            ",奔驰
奔驰E级 2021款 E 300 L 运动时尚型,1.5,2021-05,福州,39.80,50.78,自动,国VI,2L,2023-11-16,2025-05,2024-05,1,258,L4,中大型车,95,前置后驱,奔驰
沃尔沃XC60 2020款 T5 四驱智逸豪华版,11,2020-11,福州,16.00,42.43,自动,国VI,2L,2023-12-05,2024-11,2024-11,0,254,L4,中型SUV,95,前置四驱,沃尔沃
奥迪Q7 2021款 45 TFSI quattro S line运动型,5.7,2021-06,福州,43.80,74.77,自动,国VI,2L,2023-11-24,2025-06,2024-06,0,245,L4,中大型SUV,95,前置四驱,奥迪
奥迪A4(进口) 2021款 allroad quattro 探索家,2,2021-07,福州,27.60,45.46,自动,国VI,2L,2023-11-29,2025-07,2024-07,0,252,L4,中型车,95,前置四驱,奥迪
马自达3 昂克赛拉 2017款 三厢 2.0L 自动尊贵型 国V,5.8,2018-02,福州,7.30,16.92,自动,国V,2L,2023-09-10,2024-02,2024-02,0,158,L4,紧凑型车,92,前置前驱,马自达
奔驰E级 2021款 E 300 L 时尚型,3,2021-12,福州,35.50,50.78,自动,国VI,2L,2023-11-07,2023-12,2023-12,0,258,L4,中大型车,95,前置后驱,奔驰
奥迪A4L 2022款 40 TFSI 时尚致雅型,4.7,2021-03,福州,20.88,34.93,自动,国VI,2L,2023-07-27,2025-03,2024-03,1,190,L4,中型车,95,前置前驱,奥迪
奥迪A5 2021款 Sportback 40 TFSI quattro 豪华动感型,3.7,2021-01,福州,29.30,43.94,自动,国VI,2L,2023-11-09,2025-01,2024-01,0,204,L4,中型车,95,前置四驱,奥迪
奥迪Q5 2015款 40 TFSI 技术型,12,2015-08,福州,11.50,46.85,自动,国V,2L,2023-11-29,2024-08,2024-08,0,224,L4,中型SUV,95,前置四驱,奥迪
奔驰A级 2019款 A 180 L 运动轿车,3.3,2019-10,西安,13.98,24.94,自动,国VI,1.3L,2023-11-05,2025-10,2024-10,0,136,L4,紧凑型车,95,前置前驱,奔驰
奔驰GLE 2021款 GLE 350 4MATIC 时尚型,3,2021-06,厦门,58.98,80.19,自动,国VI,2L,2023-12-02,2025-06,2024-06,1,258,L4,中大型SUV,95,前置四驱,奔驰
揽胜星脉 2021款 P250,3.64,2021-09,福州,,已降5000元,自动,国VI,2L,2023-11-16,2025-09,2024-09,1,250,L4,中型SUV,95,前置四驱,路虎
奥迪A5 2020款 Coupe 40 TFSI 时尚型 国VI,4.8,2020-06,福州,,已降6000元,自动,国VI,2L,2023-11-14,2024-06,2024-06,3,190,L4,中型车,95,前置前驱,奥迪
宝马3系 2021款 330i M运动曜夜套装,3,2020-12,福州,27.80,41.24,自动,国VI,2L,2023-10-24,2024-12,2023-12,0,258,L4,中型车,95,前置后驱,宝马
奔驰GLE 2020款 改款 GLE 350 4MATIC 时尚型,6,2020-06,福州,51.80,79.00,自动,国VI,2L,2023-11-05,2024-06,2024-06,2,258,L4,中大型SUV,95,前置四驱,奔驰
奔驰C级 2020款 C 200 L 时尚型运动版,3.13,2020-04,福州,21.00,34.28,自动,国VI,1.5L,2023-12-05,2024-4,2024-4,1,156,L4,中型车,95,前置后驱,奔驰
Cayenne 2022款 Cayenne Coupé 3.0T 铂金版,1.9,2023-01,福州,98.80,114.84,自动,国VI,3L,2023-11-30,2025-01,2024-01,1,340,V6,中大型SUV,95,前置四驱,保时捷
揽胜 2016款 3.0 SC V6 Vogue,9.67,2019-07,福州,,已降8000元,自动,欧V,3L,2023-11-13,2025-07,2024-07,2,340,V6,中大型SUV,95,前置四驱,路虎
揽胜运动版 2021款 3.0 L6 耀黑版,6.6,2021-01,福州,,已降8000元,自动,国VI,3L,2023-11-06,2025-01,2024-01,1,360,L6,中大型SUV,95,前置四驱,路虎
奔驰E级 2022款 E 300 L 运动豪华型,2.2,2022-03,福州,43.80,54.15,自动,国VI,2L,2023-11-05,2024-03,2024-03,1,258,L4,中大型车,95,前置后驱,奔驰
奔驰E级 2021款 E 300 L 豪华型,7,2021-03,福州,35.50,54.03,自动,国VI,2L,2023-12-03,2025-03,2024-03,0,258,L4,中大型车,95,前置后驱,奔驰
Panamera 2014款 Panamera 3.0T,10,2014-03,福州,32.98,124.29,自动,欧V,3L,2023-11-29,2024-03,2024-03,0,320,V6,大型车,95,前置后驱,保时捷
君越 2021款 552T 豪华型,4.7,2021-02,福州,12.90,23.86,自动,国VI,1.5L,2023-09-25,2025-02,2024-02,0,169,L4,中型车,92,前置前驱,别克
奥迪A6L 2014款 TFSI 标准型,13.9,2015-05,福州,12.70,44.48,自动,国IV(国V),2L,2023-11-30,2024-05,2024-05,0,180,L4,中大型车,95,前置前驱,奥迪
奔驰E级 2016款 E 200 L 运动型,9,2017-06,福州,20.50,47.41,自动,欧V,2L,2023-12-03,2024-06,2024-06,0,184,L4,中大型车,95,前置后驱,奔驰
奔驰A级 2019款 A 200 L 运动轿车,3,2019-03,福州,13.50,28.74,自动,国VI,1.3L,2023-10-28,2025-03,2024-03,0,163,L4,紧凑型车,95,前置前驱,奔驰
保时捷718 2022款 Cayman 2.0T,0.9,2021-03,福州,50.80,61.33,自动,国VI,2L,2023-10-16,2025-03,2024-03,1,250,H4,跑车,95,中置后驱,保时捷
红旗HS5 2019款 2.0T 智联旗悦版,4.3,2021-01,福州,9.80,19.95,自动,国VI,2L,2023-12-06,2025-01,2024-01,0,224,L4,中型SUV,95,前置前驱,红旗
帕萨特 2014款 1.8TSI DSG尊荣版,9,2015-09,福州,,已降2200元,自动,国IV(国V),1.8L,2023-12-04,2024-09,2024-09,0,160,L4,中型车,95,前置前驱,大众
马自达3 昂克赛拉 2016款 三厢 1.5L 自动舒适型,7.72,2016-10,福州,4.50,13.67,自动,国IV(国V),1.5L,2023-12-05,2024-10,2024-10,0,117,L4,紧凑型车,92,前置前驱,马自达
奔驰A级 2022款 A 200 L 运动轿车时尚型,1,2022-08,福州,15.80,28.74,自动,国VI,1.3L,2023-11-19,2024-08,2024-08,0,163,L4,紧凑型车,95,前置前驱,奔驰
奥迪A4L 2013款 35 TFSI 自动舒适型,11,2014-04,福州,7.68,35.81,自动,国IV+OBD,2L,2023-11-02,2024-04,2024-04,1,180,L4,中型车,95,前置前驱,奥迪
宝马3系 2021款 330i M运动曜夜套装,4.8,2021-01,福州,,已降5800元,自动,国VI,2L,2023-10-20,2025-01,2024-01,0,258,L4,中型车,95,前置后驱,宝马
